# 2theta	intensity	baseline	bg_subtracted	normalized
11.21847 15219.00000 13202.03569 2016.96431 0.04839
11.22934 14986.00000 13195.46931 1790.53069 0.04296
11.24021 14769.00000 13188.90344 1580.09656 0.03791
11.25107 14529.00000 13182.33815 1346.66185 0.03231
11.26194 14218.00000 13175.77346 1042.22654 0.02501
11.27281 14055.00000 13169.20943 885.79057 0.02125
11.28367 14042.00000 13162.64608 879.35392 0.02110
11.29454 13729.00000 13156.08348 572.91652 0.01375
11.30541 13473.00000 13149.52166 323.47834 0.00776
11.31627 13526.00000 13142.96067 383.03933 0.00919
11.32714 13545.00000 13136.40056 408.59944 0.00980
11.33801 13230.00000 13129.84137 100.15863 0.00240
11.34887 13489.00000 13123.28316 365.71684 0.00877
11.35974 13404.00000 13116.72596 287.27404 0.00689
11.37060 13191.00000 13110.16983 80.83017 0.00194
11.38147 13251.00000 13103.61481 147.38519 0.00354
11.39234 13551.00000 13097.06096 453.93904 0.01089
11.40320 13221.00000 13090.50832 130.49168 0.00313
11.41407 13469.00000 13083.95694 385.04306 0.00924
11.42494 13499.00000 13077.40686 421.59314 0.01012
11.43580 13327.00000 13070.85815 256.14185 0.00615
11.44667 13239.00000 13064.31084 174.68916 0.00419
11.45754 13297.00000 13057.76499 239.23501 0.00574
11.46840 13312.00000 13051.22065 260.77935 0.00626
11.47927 13383.00000 13044.67787 338.32213 0.00812
11.49014 13271.00000 13038.13669 232.86331 0.00559
11.50100 13118.00000 13031.59718 86.40282 0.00207
11.51187 13250.00000 13025.05938 224.94062 0.00540
11.52273 13276.00000 13018.52334 257.47666 0.00618
11.53360 13159.00000 13011.98911 147.01089 0.00353
11.54447 13387.00000 13005.45675 381.54325 0.00915
11.55533 13273.00000 12998.92631 274.07369 0.00658
11.56620 13267.00000 12992.39783 274.60217 0.00659
11.57707 13101.00000 12985.87138 115.12862 0.00276
11.58793 13216.00000 12979.34701 236.65299 0.00568
11.59880 13321.00000 12972.82476 348.17524 0.00835
11.60967 13313.00000 12966.30469 346.69531 0.00832
11.62053 13373.00000 12959.78686 413.21314 0.00991
11.63140 13254.00000 12953.27132 300.72868 0.00722
11.64227 13258.00000 12946.75812 311.24188 0.00747
11.65313 13328.00000 12940.24732 387.75268 0.00930
11.66400 13340.00000 12933.73897 406.26103 0.00975
11.67486 13229.00000 12927.23313 301.76687 0.00724
11.68573 13198.00000 12920.72985 277.27015 0.00665
11.69660 13302.00000 12914.22920 387.77080 0.00930
11.70746 13305.00000 12907.73122 397.26878 0.00953
11.71833 12957.00000 12901.23597 55.76403 0.00134
11.72920 13196.00000 12894.74351 301.25649 0.00723
11.74006 13273.00000 12888.25390 384.74610 0.00923
11.75093 13078.00000 12881.76719 196.23281 0.00471
11.76180 13250.00000 12875.28345 374.71655 0.00899
11.77266 13184.00000 12868.80272 315.19728 0.00756
11.78353 13270.00000 12862.32508 407.67492 0.00978
11.79440 13168.00000 12855.85057 312.14943 0.00749
11.80526 13449.00000 12849.37926 599.62074 0.01439
11.81613 13072.00000 12842.91120 229.08880 0.00550
11.82700 13028.00000 12836.44646 191.55354 0.00460
11.83786 13116.00000 12829.98510 286.01490 0.00686
11.84873 13060.00000 12823.52717 236.47283 0.00567
11.85959 13173.00000 12817.07274 355.92726 0.00854
11.87046 13025.00000 12810.62187 214.37813 0.00514
11.88133 13108.00000 12804.17461 303.82539 0.00729
11.89219 13148.00000 12797.73104 350.26896 0.00840
11.90306 12861.00000 12791.29122 69.70878 0.00167
11.91393 13134.00000 12784.85519 349.14481 0.00838
11.92479 13259.00000 12778.42304 480.57696 0.01153
11.93566 12790.00000 12771.99481 18.00519 0.00043
11.94653 13066.00000 12765.57058 300.42942 0.00721
11.95739 12808.00000 12759.15040 48.84960 0.00117
11.96826 12933.00000 12752.73435 180.26565 0.00433
11.97913 13201.00000 12746.32247 454.67753 0.01091
11.98999 12996.00000 12739.91485 256.08515 0.00614
12.00086 12939.00000 12733.51153 205.48847 0.00493
12.01172 12882.00000 12727.11259 154.88741 0.00372
12.02259 13050.00000 12720.71809 329.28191 0.00790
12.03346 12946.00000 12714.32809 231.67191 0.00556
12.04432 13156.00000 12707.94267 448.05733 0.01075
12.05519 12758.00000 12701.56187 56.43813 0.00135
12.06606 12733.00000 12695.18578 37.81422 0.00091
12.07692 12719.00000 12688.81446 30.18554 0.00072
12.08779 13090.00000 12682.44797 407.55203 0.00978
12.09866 13024.00000 12676.08637 347.91363 0.00835
12.10952 12729.00000 12669.72974 59.27026 0.00142
12.12039 12780.00000 12663.37814 116.62186 0.00280
12.13126 12936.00000 12657.03164 278.96836 0.00669
12.14212 13016.00000 12650.69030 365.30970 0.00877
12.15299 13079.00000 12644.35419 434.64581 0.01043
12.16385 12926.00000 12638.02338 287.97662 0.00691
12.17472 12885.00000 12631.69794 253.30206 0.00608
12.18559 12685.00000 12625.37793 59.62207 0.00143
12.19645 12822.00000 12619.06343 202.93657 0.00487
12.20732 12851.00000 12612.75450 238.24550 0.00572
12.21819 13001.00000 12606.45120 394.54880 0.00947
