# 2theta	intensity	baseline	bg_subtracted	normalized
13.97855 13800.00000 13376.74094 423.25906 0.01114
13.98942 13761.00000 13371.39975 389.60025 0.01025
14.00028 13670.00000 13366.07172 303.92828 0.00800
14.01115 13809.00000 13360.75689 448.24311 0.01180
14.02202 13616.00000 13355.45528 260.54472 0.00686
14.03288 13440.00000 13350.16693 89.83307 0.00236
14.04375 13565.00000 13344.89187 220.10813 0.00579
14.05462 13561.00000 13339.63014 221.36986 0.00583
14.06548 13728.00000 13334.38177 393.61823 0.01036
14.07635 13653.00000 13329.14679 323.85321 0.00852
14.08721 13687.00000 13323.92524 363.07476 0.00956
14.09808 13943.00000 13318.71715 624.28285 0.01643
14.10895 13820.00000 13313.52256 506.47744 0.01333
14.11981 13679.00000 13308.34151 370.65849 0.00975
14.13068 13952.00000 13303.17402 648.82598 0.01708
14.14155 13466.00000 13298.02013 167.97987 0.00442
14.15241 13753.00000 13292.87989 460.12011 0.01211
14.16328 13562.00000 13287.75333 274.24667 0.00722
14.17415 13577.00000 13282.64048 294.35952 0.00775
14.18501 13557.00000 13277.54139 279.45861 0.00735
14.19588 13627.00000 13272.45609 354.54391 0.00933
14.20675 13297.00000 13267.38463 29.61537 0.00078
14.21761 13650.00000 13262.32703 387.67297 0.01020
14.22848 13415.00000 13257.28335 157.71665 0.00415
14.23934 13521.00000 13252.25361 268.74639 0.00707
14.25021 13770.00000 13247.23786 522.76214 0.01376
14.26108 13374.00000 13242.23614 131.76386 0.00347
14.27194 13621.00000 13237.24849 383.75151 0.01010
14.28281 13430.00000 13232.27494 197.72506 0.00520
14.29368 13570.00000 13227.31554 342.68446 0.00902
14.30454 13812.00000 13222.37034 589.62966 0.01552
14.31541 13608.00000 13217.43936 390.56064 0.01028
14.32628 13789.00000 13212.52266 576.47734 0.01517
14.33714 13703.00000 13207.62028 495.37972 0.01304
14.34801 13472.00000 13202.73225 269.26775 0.00709
14.35888 13786.00000 13197.85863 588.14137 0.01548
14.36974 13493.00000 13192.99945 300.00055 0.00790
14.38061 13578.00000 13188.15476 389.84524 0.01026
14.39147 13565.00000 13183.32460 381.67540 0.01004
14.40234 13636.00000 13178.50902 457.49098 0.01204
14.41321 13479.00000 13173.70807 305.29193 0.00803
14.42407 13455.00000 13168.92178 286.07822 0.00753
14.43494 13395.00000 13164.15022 230.84978 0.00608
14.44581 13400.00000 13159.39341 240.60659 0.00633
14.45667 13349.00000 13154.65141 194.34859 0.00511
14.46754 13642.00000 13149.92427 492.07573 0.01295
14.47841 13282.00000 13145.21204 136.78796 0.00360
14.48927 13455.00000 13140.51475 314.48525 0.00828
14.50014 13373.00000 13135.83246 237.16754 0.00624
14.51101 13507.00000 13131.16521 375.83479 0.00989
14.52187 13413.00000 13126.51306 286.48694 0.00754
14.53274 13483.00000 13121.87605 361.12395 0.00950
14.54361 13331.00000 13117.25423 213.74577 0.00563
14.55447 13572.00000 13112.64765 459.35235 0.01209
14.56534 13519.00000 13108.05637 410.94363 0.01081
14.57620 13219.00000 13103.48042 115.51958 0.00304
14.58707 13497.00000 13098.91986 398.08014 0.01048
14.59794 13393.00000 13094.37474 298.62526 0.00786
14.60880 13481.00000 13089.84511 391.15489 0.01029
14.61967 13304.00000 13085.33103 218.66897 0.00575
14.63054 13381.00000 13080.83254 300.16746 0.00790
14.64140 13272.00000 13076.34969 195.65031 0.00515
14.65227 13605.00000 13071.88254 533.11746 0.01403
14.66314 13518.00000 13067.43114 450.56886 0.01186
14.67400 13519.00000 13062.99554 456.00446 0.01200
14.68487 13317.00000 13058.57580 258.42420 0.00680
14.69574 13270.00000 13054.17197 215.82803 0.00568
14.70660 13477.00000 13049.78410 427.21590 0.01124
14.71747 13452.00000 13045.41225 406.58775 0.01070
14.72833 13355.00000 13041.05646 313.94354 0.00826
14.73920 13204.00000 13036.71681 167.28319 0.00440
14.75007 13453.00000 13032.39333 420.60667 0.01107
14.76093 13435.00000 13028.08610 406.91390 0.01071
14.77180 13447.00000 13023.79515 423.20485 0.01114
14.78267 13407.00000 13019.52056 387.47944 0.01020
14.79353 13333.00000 13015.26237 317.73763 0.00836
14.80440 13294.00000 13011.02064 282.97936 0.00745
14.81527 13315.00000 13006.79544 308.20456 0.00811
14.82613 13343.00000 13002.58681 340.41319 0.00896
14.83700 13428.00000 12998.39482 429.60518 0.01131
14.84787 13417.00000 12994.21952 422.78048 0.01113
14.85873 13307.00000 12990.06097 316.93903 0.00834
14.86960 13172.00000 12985.91924 186.08076 0.00490
14.88046 13413.00000 12981.79438 431.20562 0.01135
14.89133 12972.00000 12977.68645 -5.68645 -0.00015
14.90220 13392.00000 12973.59551 418.40449 0.01101
