# 2theta	intensity	baseline	bg_subtracted	normalized
14.85564 12523.00000 12425.12629 97.87371 0.00258
14.86650 12788.00000 12421.27416 366.72584 0.00968
14.87737 12510.00000 12417.42524 92.57476 0.00244
14.88824 12411.00000 12413.57954 -2.57954 -0.00007
14.89910 12681.00000 12409.73707 271.26293 0.00716
14.90997 12814.00000 12405.89781 408.10219 0.01077
14.92084 12840.00000 12402.06173 437.93827 0.01156
14.93170 12697.00000 12398.22881 298.77119 0.00789
14.94257 12494.00000 12394.39903 99.60097 0.00263
14.95344 12845.00000 12390.57237 454.42763 0.01200
14.96430 12690.00000 12386.74882 303.25118 0.00801
14.97517 12597.00000 12382.92835 214.07165 0.00565
14.98604 12729.00000 12379.11094 349.88906 0.00924
14.99690 12544.00000 12375.29657 168.70343 0.00445
15.00777 12465.00000 12371.48523 93.51477 0.00247
15.01863 12618.00000 12367.67690 250.32310 0.00661
15.02950 12902.00000 12363.87155 538.12845 0.01421
15.04037 12597.00000 12360.06918 236.93082 0.00625
15.05123 12467.00000 12356.26975 110.73025 0.00292
15.06210 12676.00000 12352.47326 323.52674 0.00854
15.07297 12662.00000 12348.67969 313.32031 0.00827
15.08383 12732.00000 12344.88902 387.11098 0.01022
15.09470 12691.00000 12341.10123 349.89877 0.00924
15.10557 12459.00000 12337.31631 121.68369 0.00321
15.11643 12824.00000 12333.53424 490.46576 0.01295
15.12730 12615.00000 12329.75501 285.24499 0.00753
15.13817 12491.00000 12325.97859 165.02141 0.00436
15.14903 12534.00000 12322.20499 211.79501 0.00559
15.15990 12686.00000 12318.43417 367.56583 0.00970
15.17076 12641.00000 12314.66612 326.33388 0.00861
15.18163 12529.00000 12310.90084 218.09916 0.00576
15.19250 12737.00000 12307.13831 429.86169 0.01135
15.20336 12557.00000 12303.37851 253.62149 0.00670
15.21423 12412.00000 12299.62143 112.37857 0.00297
15.22510 12550.00000 12295.86705 254.13295 0.00671
15.23596 12665.00000 12292.11537 372.88463 0.00984
15.24683 12431.00000 12288.36637 142.63363 0.00377
15.25770 12791.00000 12284.62004 506.37996 0.01337
15.26856 12616.00000 12280.87637 335.12363 0.00885
15.27943 12544.00000 12277.13534 266.86466 0.00704
15.29030 12447.00000 12273.39695 173.60305 0.00458
15.30116 12684.00000 12269.66118 414.33882 0.01094
15.31203 12653.00000 12265.92802 387.07198 0.01022
15.32290 12779.00000 12262.19746 516.80254 0.01364
15.33376 12489.00000 12258.46949 230.53051 0.00609
15.34463 12515.00000 12254.74411 260.25589 0.00687
15.35549 12684.00000 12251.02129 432.97871 0.01143
15.36636 12825.00000 12247.30104 577.69896 0.01525
15.37723 12755.00000 12243.58335 511.41665 0.01350
15.38809 12708.00000 12239.86820 468.13180 0.01236
15.39896 12755.00000 12236.15559 518.84441 0.01370
15.40983 12620.00000 12232.44550 387.55450 0.01023
15.42069 12687.00000 12228.73795 458.26205 0.01210
15.43156 12745.00000 12225.03291 519.96709 0.01373
15.44243 12629.00000 12221.33039 407.66961 0.01076
15.45329 12968.00000 12217.63037 750.36963 0.01981
15.46416 12908.00000 12213.93286 694.06714 0.01832
15.47503 12817.00000 12210.23784 606.76216 0.01602
15.48589 12906.00000 12206.54532 699.45468 0.01846
15.49676 12754.00000 12202.85530 551.14470 0.01455
15.50762 12863.00000 12199.16776 663.83224 0.01752
15.51849 13018.00000 12195.48271 822.51729 0.02171
15.52936 12851.00000 12191.80015 659.19985 0.01740
15.54022 12988.00000 12188.12008 799.87992 0.02112
