# 2theta	intensity	baseline	bg_subtracted	normalized
10.51552 15301.00000 14835.66928 465.33072 0.01145
10.52638 15437.00000 14830.84907 606.15093 0.01492
10.53725 15312.00000 14826.02893 485.97107 0.01196
10.54812 15394.00000 14821.20888 572.79112 0.01410
10.55898 15380.00000 14816.38892 563.61108 0.01387
10.56985 15305.00000 14811.56904 493.43096 0.01214
10.58072 15432.00000 14806.74926 625.25074 0.01539
10.59158 15386.00000 14801.92958 584.07042 0.01438
10.60245 15275.00000 14797.10999 477.89001 0.01176
10.61331 15358.00000 14792.29051 565.70949 0.01392
10.62418 15262.00000 14787.47113 474.52887 0.01168
10.63505 15380.00000 14782.65187 597.34813 0.01470
10.64591 15239.00000 14777.83271 461.16729 0.01135
10.65678 15449.00000 14773.01368 675.98632 0.01664
10.66765 15599.00000 14768.19477 830.80523 0.02045
10.67851 15561.00000 14763.37598 797.62402 0.01963
10.68938 15301.00000 14758.55733 542.44267 0.01335
10.70025 15388.00000 14753.73880 634.26120 0.01561
10.71111 15177.00000 14748.92041 428.07959 0.01054
10.72198 15368.00000 14744.10217 623.89783 0.01536
10.73285 15127.00000 14739.28407 387.71593 0.00954
10.74371 15463.00000 14734.46612 728.53388 0.01793
10.75458 15364.00000 14729.64832 634.35168 0.01561
10.76545 15297.00000 14724.83068 572.16932 0.01408
10.77631 15098.00000 14720.01321 377.98679 0.00930
10.78718 15152.00000 14715.19590 436.80410 0.01075
10.79804 15271.00000 14710.37876 560.62124 0.01380
10.80891 15223.00000 14705.56180 517.43820 0.01274
10.81978 15492.00000 14700.74502 791.25498 0.01947
10.83064 15390.00000 14695.92842 694.07158 0.01708
10.84151 15298.00000 14691.11202 606.88798 0.01494
10.85238 15282.00000 14686.29581 595.70419 0.01466
10.86324 15350.00000 14681.47980 668.52020 0.01645
10.87411 15396.00000 14676.66399 719.33601 0.01770
10.88498 15492.00000 14671.84839 820.15161 0.02019
10.89584 15217.00000 14667.03301 549.96699 0.01354
10.90671 15567.00000 14662.21785 904.78215 0.02227
10.91758 15436.00000 14657.40291 778.59709 0.01916
10.92844 15225.00000 14652.58820 572.41180 0.01409
10.93931 15424.00000 14647.77373 776.22627 0.01910
10.95017 15547.00000 14642.95950 904.04050 0.02225
10.96104 15435.00000 14638.14551 796.85449 0.01961
10.97191 15700.00000 14633.33178 1066.66822 0.02625
10.98277 15547.00000 14628.51830 918.48170 0.02261
10.99364 15625.00000 14623.70508 1001.29492 0.02464
11.00451 15416.00000 14618.89214 797.10786 0.01962
11.01537 15500.00000 14614.07947 885.92053 0.02180
11.02624 15507.00000 14609.26708 897.73292 0.02209
11.03711 15698.00000 14604.45498 1093.54502 0.02691
11.04797 15730.00000 14599.64317 1130.35683 0.02782
11.05884 15625.00000 14594.83166 1030.16834 0.02535
11.06971 15691.00000 14590.02046 1100.97954 0.02710
11.08057 15791.00000 14585.20957 1205.79043 0.02968
11.09144 15860.00000 14580.39900 1279.60100 0.03149
