# 2theta	intensity	baseline	bg_subtracted	normalized
12.61771 14557.00000 14206.68750 350.31250 0.00772
12.62858 14609.00000 14201.27700 407.72300 0.00899
12.63944 14569.00000 14195.87025 373.12975 0.00823
12.65031 14574.00000 14190.46729 383.53271 0.00845
12.66118 14536.00000 14185.06817 350.93183 0.00774
12.67204 14598.00000 14179.67295 418.32705 0.00922
12.68291 14375.00000 14174.28167 200.71833 0.00442
12.69378 14482.00000 14168.89438 313.10562 0.00690
12.70464 14509.00000 14163.51113 345.48887 0.00762
12.71551 14529.00000 14158.13198 370.86802 0.00818
12.72637 14459.00000 14152.75697 306.24303 0.00675
12.73724 14420.00000 14147.38616 272.61384 0.00601
12.74811 14428.00000 14142.01959 285.98041 0.00630
12.75897 14292.00000 14136.65732 155.34268 0.00342
12.76984 14400.00000 14131.29940 268.70060 0.00592
12.78071 14524.00000 14125.94588 398.05412 0.00877
12.79157 14565.00000 14120.59682 444.40318 0.00980
12.80244 14245.00000 14115.25227 129.74773 0.00286
12.81331 14769.00000 14109.91228 659.08772 0.01453
12.82417 14238.00000 14104.57690 133.42310 0.00294
12.83504 14664.00000 14099.24619 564.75381 0.01245
12.84591 14361.00000 14093.92020 267.07980 0.00589
12.85677 14366.00000 14088.59900 277.40100 0.00612
12.86764 14360.00000 14083.28262 276.71738 0.00610
12.87850 14263.00000 14077.97114 185.02886 0.00408
12.88937 14310.00000 14072.66459 237.33541 0.00523
12.90024 14635.00000 14067.36305 567.63695 0.01251
12.91110 14321.00000 14062.06656 258.93344 0.00571
12.92197 14381.00000 14056.77519 324.22481 0.00715
12.93284 14202.00000 14051.48898 150.51102 0.00332
12.94370 14273.00000 14046.20800 226.79200 0.00500
12.95457 14633.00000 14040.93231 592.06769 0.01305
12.96544 14538.00000 14035.66195 502.33805 0.01107
12.97630 14258.00000 14030.39700 227.60300 0.00502
12.98717 14428.00000 14025.13750 402.86250 0.00888
12.99804 14440.00000 14019.88352 420.11648 0.00926
13.00890 14306.00000 14014.63512 291.36488 0.00642
13.01977 14290.00000 14009.39236 280.60764 0.00619
13.03064 14211.00000 14004.15529 206.84471 0.00456
13.04150 14336.00000 13998.92397 337.07603 0.00743
13.05237 14065.00000 13993.69847 71.30153 0.00157
13.06323 14449.00000 13988.47886 460.52114 0.01015
13.07410 14312.00000 13983.26518 328.73482 0.00725
13.08497 14261.00000 13978.05750 282.94250 0.00624
13.09583 14345.00000 13972.85588 372.14412 0.00820
13.10670 14178.00000 13967.66038 210.33962 0.00464
13.11757 14003.00000 13962.47107 40.52893 0.00089
13.12843 14290.00000 13957.28801 332.71199 0.00733
13.13930 14203.00000 13952.11127 250.88873 0.00553
13.15017 14325.00000 13946.94089 378.05911 0.00833
13.16103 14217.00000 13941.77695 275.22305 0.00607
13.17190 14269.00000 13936.61952 332.38048 0.00733
13.18277 14328.00000 13931.46865 396.53135 0.00874
13.19363 14416.00000 13926.32441 489.67559 0.01079
13.20450 14202.00000 13921.18686 280.81314 0.00619
13.21536 14167.00000 13916.05607 250.94393 0.00553
13.22623 13945.00000 13910.93210 34.06790 0.00075
13.23710 14308.00000 13905.81503 402.18497 0.00887
13.24796 14202.00000 13900.70491 301.29509 0.00664
13.25883 14146.00000 13895.60181 250.39819 0.00552
13.26970 14212.00000 13890.50579 321.49421 0.00709
13.28056 14303.00000 13885.41694 417.58306 0.00921
13.29143 14335.00000 13880.33530 454.66470 0.01002
13.30230 14317.00000 13875.26095 441.73905 0.00974
13.31316 14120.00000 13870.19396 249.80604 0.00551
13.32403 14090.00000 13865.13439 224.86561 0.00496
13.33490 14039.00000 13860.08231 178.91769 0.00394
13.34576 14093.00000 13855.03780 237.96220 0.00525
13.35663 14304.00000 13850.00092 453.99908 0.01001
13.36749 13932.00000 13844.97173 87.02827 0.00192
13.37836 14046.00000 13839.95032 206.04968 0.00454
13.38923 14124.00000 13834.93674 289.06326 0.00637
13.40009 14386.00000 13829.93107 556.06893 0.01226
13.41096 14201.00000 13824.93339 376.06661 0.00829
